"id","parent_id:id","code","name"
"nace_52_100000000000001","nace_52_100000000000001","52.100000000000001","Warehousing and storage"
"nace_52_200000000000003","nace_52","52.200000000000003","Support activities for transportation"
"nace_52_210000000000001","nace_52_200000000000003","52.210000000000001","Service activities incidental to land transportation"
"nace_52_219999999999999","nace_52_200000000000003","52.219999999999999","Service activities incidental to water transportation"
"nace_52_229999999999997","nace_52_200000000000003","52.229999999999997","Service activities incidental to air transportation"
"nace_52_240000000000002","nace_52_200000000000003","52.240000000000002","Cargo handling"
"nace_52_289999999999999","nace_52_200000000000003","52.289999999999999","Other transportation support activities "
"nace_53","nace_H","53","Postal and courier activities"
"nace_53_100000000000001","nace_53","53.100000000000001","Postal activities under universal service obligation"
"nace_53_100000000000001","nace_53_100000000000001","53.100000000000001","Postal activities under universal service obligation"
"nace_53_200000000000003","nace_53","53.200000000000003","Other postal and courier activities"
"nace_53_200000000000003","nace_53_200000000000003","53.200000000000003","Other postal and courier activities"
"nace_I","nace_root","I","ACCOMMODATION AND FOOD SERVICE ACTIVITIES"
"nace_55","nace_I","55","Accommodation"
"nace_55_100000000000001","nace_55","55.100000000000001","Hotels and similar accommodation"
"nace_55_100000000000001","nace_55_100000000000001","55.100000000000001","Hotels and similar accommodation"
"nace_55_200000000000003","nace_55","55.200000000000003","Holiday and other short-stay accommodation"
"nace_55_200000000000003","nace_55_200000000000003","55.200000000000003","Holiday and other short-stay accommodation"
"nace_55_299999999999997","nace_55","55.299999999999997","Camping grounds, recreational vehicle parks and trailer parks"
"nace_55_299999999999997","nace_55_299999999999997","55.299999999999997","Camping grounds, recreational vehicle parks and trailer parks"
"nace_55_899999999999999","nace_55","55.899999999999999","Other accommodation"
"nace_55_899999999999999","nace_55_899999999999999","55.899999999999999","Other accommodation"
"nace_56","nace_I","56","Food and beverage service activities"
"nace_56_100000000000001","nace_56","56.100000000000001","Restaurants and mobile food service activities"
"nace_56_100000000000001","nace_56_100000000000001","56.100000000000001","Restaurants and mobile food service activities"
"nace_56_200000000000003","nace_56","56.200000000000003","Event catering and other food service activities"
"nace_56_210000000000001","nace_56_200000000000003","56.210000000000001","Event catering activities"
"nace_56_289999999999999","nace_56_200000000000003","56.289999999999999","Other food service activities"
"nace_56_299999999999997","nace_56","56.299999999999997","Beverage serving activities"
"nace_56_299999999999997","nace_56_299999999999997","56.299999999999997","Beverage serving activities"
"nace_J","nace_root","J","INFORMATION AND COMMUNICATION"
"nace_58","nace_J","58","Publishing activities"
"nace_58_100000000000001","nace_58","58.100000000000001","Publishing of books, periodicals and other publishing activities"
"nace_58_109999999999999","nace_58_100000000000001","58.109999999999999","Book publishing"
"nace_58_119999999999997","nace_58_100000000000001","58.119999999999997","Publishing of directories and mailing lists"
"nace_58_130000000000003","nace_58_100000000000001","58.130000000000003","Publishing of newspapers"
"nace_58_140000000000001","nace_58_100000000000001","58.140000000000001","Publishing of journals and periodicals"
"nace_58_189999999999998","nace_58_100000000000001","58.189999999999998","Other publishing activities"
"nace_58_200000000000003","nace_58","58.200000000000003","Software publishing"
"nace_58_210000000000001","nace_58_200000000000003","58.210000000000001","Publishing of computer games"
"nace_58_289999999999999","nace_58_200000000000003","58.289999999999999","Other software publishing"
"nace_59","nace_J","59","Motion picture, video and television programme production, sound recording and music publishing activities"
"nace_59_100000000000001","nace_59","59.100000000000001","Motion picture, video and television programme activities"
"nace_59_109999999999999","nace_59_100000000000001","59.109999999999999","Motion picture, video and television programme production activities"
"nace_59_119999999999997","nace_59_100000000000001","59.119999999999997","Motion picture, video and television programme post-production activities"
"nace_59_130000000000003","nace_59_100000000000001","59.130000000000003","Motion picture, video and television programme distribution activities"
"nace_59_140000000000001","nace_59_100000000000001","59.140000000000001","Motion picture projection activities"
"nace_59_200000000000003","nace_59","59.200000000000003","Sound recording and music publishing activities"
"nace_59_200000000000003","nace_59_200000000000003","59.200000000000003","Sound recording and music publishing activities"
"nace_60","nace_J","60","Programming and broadcasting activities"
"nace_60_100000000000001","nace_60","60.100000000000001","Radio broadcasting"
"nace_60_100000000000001","nace_60_100000000000001","60.100000000000001","Radio broadcasting"
"nace_60_200000000000003","nace_60","60.200000000000003","Television programming and broadcasting activities"
"nace_60_200000000000003","nace_60_200000000000003","60.200000000000003","Television programming and broadcasting activities"
"nace_61","nace_J","61","Telecommunications"
"nace_61_100000000000001","nace_61","61.100000000000001","Wired telecommunications activities"
"nace_61_100000000000001","nace_61_100000000000001","61.100000000000001","Wired telecommunications activities"
"nace_61_200000000000003","nace_61","61.200000000000003","Wireless telecommunications activities"
"nace_61_200000000000003","nace_61_200000000000003","61.200000000000003","Wireless telecommunications activities"
"nace_61_299999999999997","nace_61","61.299999999999997","Satellite telecommunications activities"
"nace_61_299999999999997","nace_61_299999999999997","61.299999999999997","Satellite telecommunications activities"
"nace_61_899999999999999","nace_61","61.899999999999999","Other telecommunications activities"
"nace_61_899999999999999","nace_61_899999999999999","61.899999999999999","Other telecommunications activities"
"nace_62","nace_J","62","Computer programming, consultancy and related activities"
"nace_62","nace_62","62","Computer programming, consultancy and related activities"
"nace_62_009999999999998","nace_62","62.009999999999998","Computer programming activities"
"nace_62_020000000000003","nace_62","62.020000000000003","Computer consultancy activities"
"nace_62_030000000000001","nace_62","62.030000000000001","Computer facilities management activities"
"nace_62_090000000000003","nace_62","62.090000000000003","Other information technology and computer service activities"
"nace_63","nace_J","63","Information service activities"
"nace_63_100000000000001","nace_63","63.100000000000001","Data processing, hosting and related activities; web portals"
"nace_63_109999999999999","nace_63_100000000000001","63.109999999999999","Data processing, hosting and related activities"
"nace_63_119999999999997","nace_63_100000000000001","63.119999999999997","Web portals"
"nace_63_899999999999999","nace_63","63.899999999999999","Other information service activities"
"nace_63_909999999999997","nace_63_899999999999999","63.909999999999997","News agency activities"
"nace_63_990000000000002","nace_63_899999999999999","63.990000000000002","Other information service activities n.e.c."
"nace_K","nace_root","K","FINANCIAL AND INSURANCE ACTIVITIES"
"nace_64","nace_K","64","Financial service activities, except insurance and pension funding"
"nace_64_099999999999994","nace_64","64.099999999999994","Monetary intermediation"
"nace_64_109999999999999","nace_64_099999999999994","64.109999999999999","Central banking"
"nace_64_189999999999998","nace_64_099999999999994","64.189999999999998","Other monetary intermediation"
"nace_64_200000000000003","nace_64","64.200000000000003","Activities of holding companies"
"nace_64_200000000000003","nace_64_200000000000003","64.200000000000003","Activities of holding companies"
"nace_64_299999999999997","nace_64","64.299999999999997","Trusts, funds and similar financial entities"
"nace_64_299999999999997","nace_64_299999999999997","64.299999999999997","Trusts, funds and similar financial entities"
"nace_64_900000000000006","nace_64","64.900000000000006","Other financial service activities, except insurance and pension funding"
"nace_64_909999999999997","nace_64_900000000000006","64.909999999999997","Financial leasing"
"nace_64_920000000000002","nace_64_900000000000006","64.920000000000002","Other credit granting"
"nace_64_989999999999995","nace_64_900000000000006","64.989999999999995","Other financial service activities, except insurance and pension funding n.e.c."
"nace_65","nace_K","65","Insurance, reinsurance and pension funding, except compulsory social security"
"nace_65_099999999999994","nace_65","65.099999999999994","Insurance"
"nace_65_109999999999999","nace_65_099999999999994","65.109999999999999","Life insurance"
"nace_65_120000000000005","nace_65_099999999999994","65.120000000000005","Non-life insurance"
"nace_65_200000000000003","nace_65","65.200000000000003","Reinsurance"
"nace_65_200000000000003","nace_65_200000000000003","65.200000000000003","Reinsurance"
"nace_65_299999999999997","nace_65","65.299999999999997","Pension funding"
"nace_65_299999999999997","nace_65_299999999999997","65.299999999999997","Pension funding"
"nace_66","nace_K","66","Activities auxiliary to financial services and insurance activities"
"nace_66_099999999999994","nace_66","66.099999999999994","Activities auxiliary to financial services, except insurance and pension funding"
"nace_66_109999999999999","nace_66_099999999999994","66.109999999999999","Administration of financial markets"
"nace_66_120000000000005","nace_66_099999999999994","66.120000000000005","Security and commodity contracts brokerage"
"nace_66_189999999999998","nace_66_099999999999994","66.189999999999998","Other activities auxiliary to financial services, except insurance and pension funding"
"nace_66_200000000000003","nace_66","66.200000000000003","Activities auxiliary to insurance and pension funding"
"nace_66_209999999999994","nace_66_200000000000003","66.209999999999994","Risk and damage evaluation"
"nace_66_219999999999999","nace_66_200000000000003","66.219999999999999","Activities of insurance agents and brokers"
"nace_66_290000000000006","nace_66_200000000000003","66.290000000000006","Other activities auxiliary to insurance and pension funding"
"nace_66_299999999999997","nace_66","66.299999999999997","Fund management activities"
"nace_66_299999999999997","nace_66_299999999999997","66.299999999999997","Fund management activities"
"nace_L","nace_root","L","REAL ESTATE ACTIVITIES"
"nace_68","nace_L","68","Real estate activities"
"nace_68_099999999999994","nace_68","68.099999999999994","Buying and selling of own real estate"
"nace_68_099999999999994","nace_68_099999999999994","68.099999999999994","Buying and selling of own real estate"
"nace_68_200000000000003","nace_68","68.200000000000003","Rental and operating of own or leased real estate"
"nace_68_200000000000003","nace_68_200000000000003","68.200000000000003","Rental and operating of own or leased real estate"
"nace_68_299999999999997","nace_68","68.299999999999997","Real estate activities on a fee or contract basis"
"nace_68_310000000000002","nace_68_299999999999997","68.310000000000002","Real estate agencies"
"nace_68_319999999999993","nace_68_299999999999997","68.319999999999993","Management of real estate on a fee or contract basis"
"nace_M","nace_root","M","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
"nace_69","nace_M","69","Legal and accounting activities"
"nace_69_099999999999994","nace_69","69.099999999999994","Legal activities"
"nace_69_099999999999994","nace_69_099999999999994","69.099999999999994","Legal activities"
"nace_69_200000000000003","nace_69","69.200000000000003","Accounting, bookkeeping and auditing activities; tax consultancy"
"nace_69_200000000000003","nace_69_200000000000003","69.200000000000003","Accounting, bookkeeping and auditing activities; tax consultancy"
"nace_70","nace_M","70","Activities of head offices; management consultancy activities"
"nace_70_099999999999994","nace_70","70.099999999999994","Activities of head offices"
"nace_70_099999999999994","nace_70_099999999999994","70.099999999999994","Activities of head offices"
"nace_70_200000000000003","nace_70","70.200000000000003","Management consultancy activities"
"nace_70_209999999999994","nace_70_200000000000003","70.209999999999994","Public relations and communication activities"
"nace_70_219999999999999","nace_70_200000000000003","70.219999999999999","Business and other management consultancy activities"
"nace_71","nace_M","71","Architectural and engineering activities; technical testing and analysis"
"nace_71_099999999999994","nace_71","71.099999999999994","Architectural and engineering activities and related technical consultancy"
"nace_71_109999999999999","nace_71_099999999999994","71.109999999999999","Architectural activities "
"nace_71_120000000000005","nace_71_099999999999994","71.120000000000005","Engineering activities and related technical consultancy"
"nace_71_200000000000003","nace_71","71.200000000000003","Technical testing and analysis"
"nace_71_200000000000003","nace_71_200000000000003","71.200000000000003","Technical testing and analysis"
"nace_72","nace_M","72","Scientific research and development "
"nace_72_099999999999994","nace_72","72.099999999999994","Research and experimental development on natural sciences and engineering"
"nace_72_109999999999999","nace_72_099999999999994","72.109999999999999","Research and experimental development on biotechnology"
"nace_72_189999999999998","nace_72_099999999999994","72.189999999999998","Other research and experimental development on natural sciences and engineering"
"nace_72_200000000000003","nace_72","72.200000000000003","Research and experimental development on social sciences and humanities"
"nace_72_200000000000003","nace_72_200000000000003","72.200000000000003","Research and experimental development on social sciences and humanities"
"nace_73","nace_M","73","Advertising and market research"
"nace_73_099999999999994","nace_73","73.099999999999994","Advertising"
"nace_73_109999999999999","nace_73_099999999999994","73.109999999999999","Advertising agencies"
"nace_73_120000000000005","nace_73_099999999999994","73.120000000000005","Media representation"
"nace_73_200000000000003","nace_73","73.200000000000003","Market research and public opinion polling"
"nace_73_200000000000003","nace_73_200000000000003","73.200000000000003","Market research and public opinion polling"
"nace_74","nace_M","74","Other professional, scientific and technical activities"
"nace_74_099999999999994","nace_74","74.099999999999994","Specialised design activities"
"nace_74_099999999999994","nace_74_099999999999994","74.099999999999994","Specialised design activities"
"nace_74_200000000000003","nace_74","74.200000000000003","Photographic activities"
"nace_74_200000000000003","nace_74_200000000000003","74.200000000000003","Photographic activities"
"nace_74_299999999999997","nace_74","74.299999999999997","Translation and interpretation activities"
"nace_74_299999999999997","nace_74_299999999999997","74.299999999999997","Translation and interpretation activities"
"nace_74_900000000000006","nace_74","74.900000000000006","Other professional, scientific and technical activities n.e.c."
"nace_74_900000000000006","nace_74_900000000000006","74.900000000000006","Other professional, scientific and technical activities n.e.c."
"nace_75","nace_M","75","Veterinary activities"
"nace_75","nace_75","75","Veterinary activities"
"nace_75","nace_75","75","Veterinary activities"
"nace_N","nace_root","N","ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES"
"nace_77","nace_N","77","Rental and leasing activities"
"nace_77_099999999999994","nace_77","77.099999999999994","Rental and leasing of motor vehicles"
"nace_77_109999999999999","nace_77_099999999999994","77.109999999999999","Rental and leasing of cars and light motor vehicles"
"nace_77_120000000000005","nace_77_099999999999994","77.120000000000005","Rental and leasing of trucks"
"nace_77_200000000000003","nace_77","77.200000000000003","Rental and leasing of personal and household goods"
"nace_77_209999999999994","nace_77_200000000000003","77.209999999999994","Rental and leasing of recreational and sports goods"
"nace_77_219999999999999","nace_77_200000000000003","77.219999999999999","Rental of video tapes and disks"
"nace_77_290000000000006","nace_77_200000000000003","77.290000000000006","Rental and leasing of other personal and household goods"
"nace_77_299999999999997","nace_77","77.299999999999997","Rental and leasing of other machinery, equipment and tangible goods"
"nace_77_310000000000002","nace_77_299999999999997","77.310000000000002","Rental and leasing of agricultural machinery and equipment"
"nace_77_319999999999993","nace_77_299999999999997","77.319999999999993","Rental and leasing of construction and civil engineering machinery and equipment"
"nace_77_329999999999998","nace_77_299999999999997","77.329999999999998","Rental and leasing of office machinery and equipment (including computers)"
"nace_77_340000000000003","nace_77_299999999999997","77.340000000000003","Rental and leasing of water transport equipment"
"nace_77_349999999999994","nace_77_299999999999997","77.349999999999994","Rental and leasing of air transport equipment"
"nace_77_390000000000001","nace_77_299999999999997","77.390000000000001","Rental and leasing of other machinery, equipment and tangible goods n.e.c."
"nace_77_400000000000006","nace_77","77.400000000000006","Leasing of intellectual property and similar products, except copyrighted works"
"nace_77_400000000000006","nace_77_400000000000006","77.400000000000006","Leasing of intellectual property and similar products, except copyrighted works"
"nace_78","nace_N","78","Employment activities"
"nace_78_099999999999994","nace_78","78.099999999999994","Activities of employment placement agencies"
"nace_78_099999999999994","nace_78_099999999999994","78.099999999999994","Activities of employment placement agencies"
"nace_78_200000000000003","nace_78","78.200000000000003","Temporary employment agency activities"
"nace_78_200000000000003","nace_78_200000000000003","78.200000000000003","Temporary employment agency activities"
"nace_78_299999999999997","nace_78","78.299999999999997","Other human resources provision"
"nace_78_299999999999997","nace_78_299999999999997","78.299999999999997","Other human resources provision"
"nace_79","nace_N","79","Travel agency, tour operator and other reservation service and related activities"
"nace_79_099999999999994","nace_79","79.099999999999994","Travel agency and tour operator activities"
"nace_79_109999999999999","nace_79_099999999999994","79.109999999999999","Travel agency activities"
"nace_79_120000000000005","nace_79_099999999999994","79.120000000000005","Tour operator activities"
"nace_79_900000000000006","nace_79","79.900000000000006","Other reservation service and related activities"
"nace_79_900000000000006","nace_79_900000000000006","79.900000000000006","Other reservation service and related activities"
"nace_80","nace_N","80","Security and investigation activities"
"nace_80_099999999999994","nace_80","80.099999999999994","Private security activities"
"nace_80_099999999999994","nace_80_099999999999994","80.099999999999994","Private security activities"
"nace_80_200000000000003","nace_80","80.200000000000003","Security systems service activities"
"nace_80_200000000000003","nace_80_200000000000003","80.200000000000003","Security systems service activities"
"nace_80_299999999999997","nace_80","80.299999999999997","Investigation activities"
"nace_80_299999999999997","nace_80_299999999999997","80.299999999999997","Investigation activities"
"nace_81","nace_N","81","Services to buildings and landscape activities"
"nace_81_099999999999994","nace_81","81.099999999999994","Combined facilities support activities"
"nace_81_099999999999994","nace_81_099999999999994","81.099999999999994","Combined facilities support activities"
"nace_81_200000000000003","nace_81","81.200000000000003","Cleaning activities"
"nace_81_209999999999994","nace_81_200000000000003","81.209999999999994","General cleaning of buildings"
"nace_81_219999999999999","nace_81_200000000000003","81.219999999999999","Other building and industrial cleaning activities"
"nace_81_290000000000006","nace_81_200000000000003","81.290000000000006","Other cleaning activities"
"nace_81_299999999999997","nace_81","81.299999999999997","Landscape service activities"
"nace_81_299999999999997","nace_81_299999999999997","81.299999999999997","Landscape service activities"
"nace_82","nace_N","82","Office administrative, office support and other business support activities"
"nace_82_099999999999994","nace_82","82.099999999999994","Office administrative and support activities"
"nace_82_109999999999999","nace_82_099999999999994","82.109999999999999","Combined office administrative service activities"
"nace_82_189999999999998","nace_82_099999999999994","82.189999999999998","Photocopying, document preparation and other specialised office support activities"
"nace_82_200000000000003","nace_82","82.200000000000003","Activities of call centres"
"nace_82_200000000000003","nace_82_200000000000003","82.200000000000003","Activities of call centres"
"nace_82_299999999999997","nace_82","82.299999999999997","Organisation of conventions and trade shows"
"nace_82_299999999999997","nace_82_299999999999997","82.299999999999997","Organisation of conventions and trade shows"
"nace_82_900000000000006","nace_82","82.900000000000006","Business support service activities n.e.c."
"nace_82_909999999999997","nace_82_900000000000006","82.909999999999997","Activities of collection agencies and credit bureaus"
"nace_82_920000000000002","nace_82_900000000000006","82.920000000000002","Packaging activities"
"nace_82_989999999999995","nace_82_900000000000006","82.989999999999995","Other business support service activities n.e.c."
"nace_O","nace_root","O","PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"nace_84","nace_O","84","Public administration and defence; compulsory social security"
"nace_84_099999999999994","nace_84","84.099999999999994","Administration of the State and the economic and social policy of the community"
"nace_84_109999999999999","nace_84_099999999999994","84.109999999999999","General public administration activities"
"nace_84_120000000000005","nace_84_099999999999994","84.120000000000005","Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security"
"nace_84_129999999999995","nace_84_099999999999994","84.129999999999995","Regulation of and contribution to more efficient operation of businesses"
"nace_84_200000000000003","nace_84","84.200000000000003","Provision of services to the community as a whole"
"nace_84_209999999999994","nace_84_200000000000003","84.209999999999994","Foreign affairs"
"nace_84_219999999999999","nace_84_200000000000003","84.219999999999999","Defence activities"
"nace_84_230000000000004","nace_84_200000000000003","84.230000000000004","Justice and judicial activities"
"nace_84_239999999999995","nace_84_200000000000003","84.239999999999995","Public order and safety activities"
"nace_84_25","nace_84_200000000000003","84.25","Fire service activities"
"nace_84_299999999999997","nace_84","84.299999999999997","Compulsory social security activities"
"nace_84_299999999999997","nace_84_299999999999997","84.299999999999997","Compulsory social security activities"
"nace_P","nace_root","P","EDUCATION"
"nace_85","nace_P","85","Education"
"nace_85_099999999999994","nace_85","85.099999999999994","Pre-primary education"
"nace_85_099999999999994","nace_85_099999999999994","85.099999999999994","Pre-primary education "
"nace_85_200000000000003","nace_85","85.200000000000003","Primary education"
"nace_85_200000000000003","nace_85_200000000000003","85.200000000000003","Primary education "
"nace_85_299999999999997","nace_85","85.299999999999997","Secondary education"
"nace_85_310000000000002","nace_85_299999999999997","85.310000000000002","General secondary education "
"nace_85_319999999999993","nace_85_299999999999997","85.319999999999993","Technical and vocational secondary education "
"nace_85_400000000000006","nace_85","85.400000000000006","Higher education"
"nace_85_409999999999997","nace_85_400000000000006","85.409999999999997","Post-secondary non-tertiary education"
"nace_85_420000000000002","nace_85_400000000000006","85.420000000000002","Tertiary education"
"nace_85_5","nace_85","85.5","Other education"
"nace_85_510000000000005","nace_85_5","85.510000000000005","Sports and recreation education"
"nace_85_519999999999996","nace_85_5","85.519999999999996","Cultural education"
"nace_85_530000000000001","nace_85_5","85.530000000000001","Driving school activities"
"nace_85_590000000000003","nace_85_5","85.590000000000003","Other education n.e.c."
"nace_85_599999999999994","nace_85","85.599999999999994","Educational support activities"
"nace_85_599999999999994","nace_85_599999999999994","85.599999999999994","Educational support activities"
"nace_Q","nace_root","Q","HUMAN HEALTH AND SOCIAL WORK ACTIVITIES"
"nace_86","nace_Q","86","Human health activities"
"nace_86_099999999999994","nace_86","86.099999999999994","Hospital activities"
"nace_86_099999999999994","nace_86_099999999999994","86.099999999999994","Hospital activities"
"nace_86_200000000000003","nace_86","86.200000000000003","Medical and dental practice activities"
"nace_86_209999999999994","nace_86_200000000000003","86.209999999999994","General medical practice activities"
"nace_86_219999999999999","nace_86_200000000000003","86.219999999999999","Specialist medical practice activities"
"nace_86_230000000000004","nace_86_200000000000003","86.230000000000004","Dental practice activities"
"nace_86_900000000000006","nace_86","86.900000000000006","Other human health activities"
"nace_86_900000000000006","nace_86_900000000000006","86.900000000000006","Other human health activities"
"nace_87","nace_Q","87","Residential care activities"
"nace_87_099999999999994","nace_87","87.099999999999994","Residential nursing care activities"
"nace_87_099999999999994","nace_87_099999999999994","87.099999999999994","Residential nursing care activities"
"nace_87_200000000000003","nace_87","87.200000000000003","Residential care activities for mental retardation, mental health and substance abuse"
"nace_87_200000000000003","nace_87_200000000000003","87.200000000000003","Residential care activities for mental retardation, mental health and substance abuse"
"nace_87_299999999999997","nace_87","87.299999999999997","Residential care activities for the elderly and disabled"
"nace_87_299999999999997","nace_87_299999999999997","87.299999999999997","Residential care activities for the elderly and disabled"
"nace_87_900000000000006","nace_87","87.900000000000006","Other residential care activities"
"nace_87_900000000000006","nace_87_900000000000006","87.900000000000006","Other residential care activities"
"nace_88","nace_Q","88","Social work activities without accommodation"
"nace_88_099999999999994","nace_88","88.099999999999994","Social work activities without accommodation for the elderly and disabled"
"nace_88_099999999999994","nace_88_099999999999994","88.099999999999994","Social work activities without accommodation for the elderly and disabled"
"nace_88_900000000000006","nace_88","88.900000000000006","Other social work activities without accommodation"
"nace_88_909999999999997","nace_88_900000000000006","88.909999999999997","Child day-care activities"
"nace_88_989999999999995","nace_88_900000000000006","88.989999999999995","Other social work activities without accommodation n.e.c."
"nace_R","nace_root","R","ARTS, ENTERTAINMENT AND RECREATION"
"nace_90","nace_R","90","Creative, arts and entertainment activities"
"nace_90","nace_90","90","Creative, arts and entertainment activities"
"nace_90_010000000000005","nace_90","90.010000000000005","Performing arts"
"nace_90_019999999999996","nace_90","90.019999999999996","Support activities to performing arts"
"nace_90_030000000000001","nace_90","90.030000000000001","Artistic creation"
"nace_90_040000000000006","nace_90","90.040000000000006","Operation of arts facilities"
"nace_91","nace_R","91","Libraries, archives, museums and other cultural activities"
"nace_91","nace_91","91","Libraries, archives, museums and other cultural activities"
"nace_91_010000000000005","nace_91","91.010000000000005","Library and archives activities"
"nace_91_019999999999996","nace_91","91.019999999999996","Museums activities"
"nace_91_030000000000001","nace_91","91.030000000000001","Operation of historical sites and buildings and similar visitor attractions"
"nace_91_040000000000006","nace_91","91.040000000000006","Botanical and zoological gardens and nature reserves activities"
"nace_92","nace_R","92","Gambling and betting activities"
"nace_92","nace_92","92","Gambling and betting activities"
"nace_92","nace_92","92","Gambling and betting activities"
"nace_93","nace_R","93","Sports activities and amusement and recreation activities"
"nace_93_099999999999994","nace_93","93.099999999999994","Sports activities"
"nace_93_109999999999999","nace_93_099999999999994","93.109999999999999","Operation of sports facilities"
"nace_93_120000000000005","nace_93_099999999999994","93.120000000000005","Activities of sports clubs"
"nace_93_129999999999995","nace_93_099999999999994","93.129999999999995","Fitness facilities"
"nace_93_189999999999998","nace_93_099999999999994","93.189999999999998","Other sports activities"
"nace_93_200000000000003","nace_93","93.200000000000003","Amusement and recreation activities"
"nace_93_209999999999994","nace_93_200000000000003","93.209999999999994","Activities of amusement parks and theme parks"
"nace_93_290000000000006","nace_93_200000000000003","93.290000000000006","Other amusement and recreation activities"
"nace_S","nace_root","S","OTHER SERVICE ACTIVITIES"
"nace_94","nace_S","94","Activities of membership organisations"
"nace_94_099999999999994","nace_94","94.099999999999994","Activities of business, employers and professional membership organisations"
"nace_94_109999999999999","nace_94_099999999999994","94.109999999999999","Activities of business and employers membership organisations"
"nace_94_120000000000005","nace_94_099999999999994","94.120000000000005","Activities of professional membership organisations"
"nace_94_200000000000003","nace_94","94.200000000000003","Activities of trade unions"
"nace_94_200000000000003","nace_94_200000000000003","94.200000000000003","Activities of trade unions"
"nace_94_900000000000006","nace_94","94.900000000000006","Activities of other membership organisations"
"nace_94_909999999999997","nace_94_900000000000006","94.909999999999997","Activities of religious organisations"
"nace_94_920000000000002","nace_94_900000000000006","94.920000000000002","Activities of political organisations"
"nace_94_989999999999995","nace_94_900000000000006","94.989999999999995","Activities of other membership organisations n.e.c."
"nace_95","nace_S","95","Repair of computers and personal and household goods"
"nace_95_099999999999994","nace_95","95.099999999999994","Repair of computers and communication equipment"
"nace_95_109999999999999","nace_95_099999999999994","95.109999999999999","Repair of computers and peripheral equipment"
"nace_95_120000000000005","nace_95_099999999999994","95.120000000000005","Repair of communication equipment"
"nace_95_200000000000003","nace_95","95.200000000000003","Repair of personal and household goods"
"nace_95_209999999999994","nace_95_200000000000003","95.209999999999994","Repair of consumer electronics"
"nace_95_219999999999999","nace_95_200000000000003","95.219999999999999","Repair of household appliances and home and garden equipment"
"nace_95_230000000000004","nace_95_200000000000003","95.230000000000004","Repair of footwear and leather goods"
"nace_95_239999999999995","nace_95_200000000000003","95.239999999999995","Repair of furniture and home furnishings"
"nace_95_25","nace_95_200000000000003","95.25","Repair of watches, clocks and jewellery"
"nace_95_290000000000006","nace_95_200000000000003","95.290000000000006","Repair of other personal and household goods"
"nace_96","nace_S","96","Other personal service activities"
"nace_96","nace_96","96","Other personal service activities"
"nace_96_010000000000005","nace_96","96.010000000000005","Washing and (dry-)cleaning of textile and fur products"
"nace_96_019999999999996","nace_96","96.019999999999996","Hairdressing and other beauty treatment"
"nace_96_030000000000001","nace_96","96.030000000000001","Funeral and related activities"
"nace_96_040000000000006","nace_96","96.040000000000006","Physical well-being activities"
"nace_96_090000000000003","nace_96","96.090000000000003","Other personal service activities n.e.c."
"nace_T","nace_root","T","ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE"
"nace_97","nace_T","97","Activities of households as employers of domestic personnel"
"nace_97","nace_97","97","Activities of households as employers of domestic personnel"
"nace_97","nace_97","97","Activities of households as employers of domestic personnel"
"nace_98","nace_T","98","Undifferentiated goods- and services-producing activities of private households for own use"
"nace_98_099999999999994","nace_98","98.099999999999994","Undifferentiated goods-producing activities of private households for own use"
"nace_98_099999999999994","nace_98_099999999999994","98.099999999999994","Undifferentiated goods-producing activities of private households for own use"
"nace_98_200000000000003","nace_98","98.200000000000003","Undifferentiated service-producing activities of private households for own use"
"nace_98_200000000000003","nace_98_200000000000003","98.200000000000003","Undifferentiated service-producing activities of private households for own use"
"nace_U","nace_root","U","ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES"
"nace_99","nace_U","99","Activities of extraterritorial organisations and bodies"
"nace_99","nace_99","99","Activities of extraterritorial organisations and bodies"
"nace_99","nace_99","99","Activities of extraterritorial organisations and bodies"
